47.43186814942053,37.957002491702426
47.43037247486668,37.957528589578345
47.431898489208564,37.953035305965514
47.4364311818875,37.95468083937865
47.434908573426824,37.95916569995305

47.43190877360261,37.95834845881431
47.42997592727113,37.95902820306126
47.43103223520694,37.95439621541384
47.43566318676193,37.95553842396175
47.434624019764456,37.960133818546964

47.431393906648594,37.95970067010428
47.429889242383645,37.96028206013395
47.431222581970495,37.955764810319955
47.4357916882628,37.95720155450124
47.43447078895898,37.96171592966

47.431140155856134,37.96088543203786
47.42961942263952,37.9614926940424
47.43087501615741,37.956937390181665
47.43546331955085,37.95829276463958
47.43421417206736,37.96283731122686

47.43045930506787,37.96160020443895
47.42635262042608,37.9636335910131
47.429220351911766,37.95670752620445
47.43344393878468,37.95856282610664
47.43062724473976,37.965502367100825

47.43039987455234,37.96332523906103
47.42639103709567,37.96537960308492
47.42855382435527,37.959032218750416
47.432553078902885,37.960489134112024
47.43040110545846,37.96683491825642

47.43035233042447,37.964775196032974
47.42902732951471,37.96527115170873
47.430150934574435,37.96143402133691
47.434016602146464,37.962646777806654
47.43290287241549,37.966476478339196

47.43003848254108,37.96615336590399
47.428820871142236,37.96666992826398
47.42989941376713,37.96278548414115
47.43383459212071,37.96394875469906
47.43276823658013,37.967836735656824

47.42985376996605,37.967337590911555
47.428489918782454,37.9678601362198
47.42959589758042,37.96391221693439
47.43356613957595,37.9651072263745
47.43246927296985,37.9690454010749

47.429425903672715,37.96851561404065
47.42547565441245,37.97067439073744
47.4274024103144,37.96435259317709
47.431392470262345,37.96565745128744
47.42947075495737,37.97197710936295

47.429244800672265,37.96986731041485
47.42805261345149,37.97036918854889
47.429198112941414,37.966458713399945
47.433141461053395,37.967698896939545
47.43199830930603,37.97160764932208

47.42902094364758,37.97119283236214
47.42771900098249,37.97168614142315
47.428906373210765,37.96777414779175
47.432842025637655,37.96905895057033
47.43166124322292,37.972964784076126

47.4287996869039,37.97247571900671
47.42744694019717,37.97303368074531
47.42844182381674,37.96904519830186
47.432443080637775,37.97012263450902
47.43145546436384,37.97409934093266

47.428429020816004,37.97372187249834
47.426568321688045,37.97657526008422
47.42843183722821,37.97028265341158
47.43239958381152,37.971546934040546
47.4305373981606,37.97783875671996

47.42808590589157,37.97501844925863
47.42411069034548,37.97703790699139
47.426238930035545,37.970775943018104
47.430190268747324,37.97222438460934
47.428067433465486,37.97848058431588

47.42789415684443,37.97626609979885
47.42596855914829,37.97906978098012
47.428024510753964,37.97281801444798
47.43194938995835,37.974207674408376
47.42989981381833,37.98045925531937

47.42778984603933,37.97759362443923
47.42561314834173,37.98042748337116
47.42753895810709,37.97415414584745
47.43145443571562,37.9754608638912
47.4295371701762,37.98171392098953

47.4275165651009,37.978909522059375
47.4254285682338,37.98181822061868
47.42715288527035,37.975458290679434
47.43112283789895,37.97663015164078
47.42940595884447,37.98296990510646

47.42723175836093,37.980281820072946
47.42586666573076,37.980884881866366
47.42670985210261,37.97686112104468
47.43073171275547,37.97777761863523
47.42989515850835,37.98178620386649

47.42689074246511,37.981445690101694
47.42484606399848,37.98427096983412
47.42689375066423,37.97797790908936
47.43082380226132,37.979363224774296
47.428785306574554,37.98564813660648

47.42677865647965,37.982952275262846
47.42527733079112,37.983488816165654
47.42632810549568,37.97955130427478
47.43026169314489,37.980689894347826
47.42922790294744,37.98461162258172

47.42641698288485,37.98412685988982
47.42509725044429,37.98470412164204
47.426033865808215,37.98068532875996
47.43005212147059,37.98170374576747
47.4291207739745,37.98571114643535

47.42629999836049,37.98545759166727
47.424703710064534,37.98602518877411
47.42569052005117,37.98201603819157
47.429678930260025,37.98308841017136
47.42870782158619,37.98707296419123

47.425751195274245,37.986653131452776
47.421967977310835,37.98912455660765
